"(0.089819240570068362, 0.26297374407450358, 0.27284100055694582, -1.1806585947672525, -0.36404672265052795, -0.19438503980636596, 0.0, 0.0)","{0: 0, 1: -0.15161818991836346, 2: 0, 3: 0}"
"(0.073766613006591791, 0.94284248987833652, 0.24752562046051024, -0.24573170344034831, -0.10980398207902908, -0.083490198850631719, 0.0, 0.0)","{0: 0, 1: -0.085355910212362468, 2: 0, 3: 0}"
"(0.043094730377197264, 0.96697092692057285, 0.18664675951004028, -0.033954739570617676, -0.059455044567584991, -0.031209802627563475, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.22092448763544495, 3: 0}"
"(0.017815399169921874, 0.92700043360392248, 0.28536281585693357, -0.16426873207092285, -0.014477298595011234, -0.10404735803604126, 0.0, 0.0)","{0: -0.16493788219239891, 1: 0, 2: 0, 3: 0}"
"(0.23563051223754883, 0.10562501589457192, 0.39023566246032715, -1.4494026184082032, -0.39399513602256775, -0.21069283485412599, 0.0, 0.0)","{0: 0, 1: -0.25446063731856144, 2: 0, 3: 0}"
"(-0.28671112060546877, 0.9239728037516276, -0.51650800704956057, -0.32330293655395509, -0.0082249557599425316, -0.0028967803344130518, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.028595979072038064, 3: 0}"
"(0.58754186630249028, 0.59130087534586584, 1.2018371582031251, -0.8048271179199219, -0.59843409061431885, -0.33046815395355222, 0.0, 0.0)","{0: -0.31294580601204985, 1: 0, 2: 0, 3: 0}"
"(0.29389142990112305, 0.081821066538492818, 0.53067741394042967, -1.0807403564453124, -0.16337274014949799, -0.12377380132675171, 1.0, 0.0)","{0: 0, 1: 0.97454701212712136, 2: 0, 3: 0}"
"(0.071333408355712891, 0.94652395884195961, 0.23903753757476806, -0.21833157539367676, -0.10562948137521744, -0.049097418785095215, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.26038014703875362}"
"(0.17346324920654296, 0.50804863611857098, 0.24548580646514892, -1.2156542460123698, -0.23080509901046753, -0.030354756116867065, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.48632756772532676, 3: 0}"
"(0.044880104064941403, 0.62789955774943029, 0.1486242651939392, -0.92653032938639324, -0.17931883037090302, -0.15231019258499146, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.24006175630673554}"
"(-0.28069620132446288, 0.42383003870646158, -0.73319344520568852, -1.1831077575683593, 0.42463216185569763, -0.015090963244438172, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.052972712705748687, 3: 0}"
"(0.14748964309692383, 0.56080465952555336, 0.52336783409118648, -0.91878922780354833, -0.47996771335601807, -0.34988114833831785, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.36120062354950438}"
"(-0.07205696105957031, 0.84866457621256508, -0.6455325603485107, -0.63092015584309902, 0.09371185302734375, 0.29441921710968016, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.13635560498012639, 3: 0}"
"(0.53692131042480473, 1.0684824053446451, 0.86997079849243164, -0.2519629796346029, -0.046273048967123032, 0.08987871408462525, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.040462101618551294, 3: 0}"
"(0.041244029998779297, 0.96747942606608073, 0.18664286136627198, -0.0072784766554832457, -0.057894699275493622, -0.031224799156188966, 0.0, 0.0)","{0: -0.040583535039331764, 1: 0, 2: 0, 3: 0}"
"(0.71553440093994136, 0.46124277750651038, 1.385426902770996, -0.93118750254313154, -0.77728760242462158, -0.36307635307312014, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.48931501492096169}"
"(-0.42348303794860842, 0.7284647051493327, -0.530718469619751, -0.66226056416829437, -0.065793290734291077, -0.086417055130004888, 0.0, 0.0)","{0: -0.19106781545760898, 1: 0, 2: 0, 3: 0}"
"(-0.4960664749145508, 0.56569901148478186, -0.48545718193054199, -0.88440748850504558, -0.16048373281955719, -0.23308382034301758, 0.0, 0.0)","{0: -0.28247139534520044, 1: 0, 2: 0, 3: 0}"
"(0.065628242492675778, 0.84361887613932285, 0.28438730239868165, -0.47888806660970057, -0.077581942081451416, -0.069659370183944705, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.33203878572789852, 3: 0}"
"(0.24842691421508789, 0.64812584559122721, 0.75851402282714842, -0.86460056304931643, -0.22938922047615051, -0.050887262821197508, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.046971353902118269, 3: 0}"
"(0.22905521392822265, 0.34062338511149087, 0.74512786865234371, -1.1087440490722655, -0.74601680040359497, -0.34636402130126953, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.25492740781281953, 3: 0}"
"(-0.25088081359863279, 0.95772953669230143, -0.51644859313964842, -0.29035825729370118, 0.0010294332168996334, -0.059963870048522952, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.14067397284991728, 3: 0}"
"(0.29572687149047849, 0.56747933069864909, 0.78848700523376469, -0.96292095184326176, -0.23395131528377533, -0.012989023327827453, 0.0, 0.0)","{0: 0, 1: -0.041784277306572797, 2: 0, 3: 0}"
"(0.20394515991210938, 0.29510293642679847, 0.30578575134277342, -1.353413263956706, -0.30178144574165344, -0.17727513313293458, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.071841402102036808, 3: 0}"
"(0.22135047912597655, 1.0882591311136882, 0.82618494033813472, 0.30676399866739912, -0.16628782451152802, -0.12284684181213379, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.52979244108796197, 3: 0}"
"(-0.16475725173950195, 0.55410528818766269, -0.54150133132934575, -0.89825096130371096, 0.32757177948951721, 0.16203266382217407, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.10718154809454575, 3: 0}"
"(0.21396970748901367, 0.23370557467142739, 0.35937316417694093, -1.3539146423339843, -0.33011716604232788, -0.20612154006958008, 0.0, 0.0)","{0: 0, 1: -0.16027557724533484, 2: 0, 3: 0}"
"(0.20921001434326172, 0.36254258791605631, 0.41554474830627441, -1.0324813206990562, -0.12706659734249115, -0.00083055766299366951, 0.0, 0.0)","{0: -0.13303262216722658, 1: 0, 2: 0, 3: 0}"
"(-0.40228729248046874, 0.7667882982889811, -0.53142886161804204, -0.61952476501464848, -0.045567546039819717, -0.046237054467201236, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.12960431264170313}"
"(-0.10457630157470703, 0.79799967447916664, -0.6634121417999268, -0.72980416615804045, 0.17103241384029388, 0.29854552745819091, 0.0, 0.0)","{0: -0.24514851294108553, 1: 0, 2: 0, 3: 0}"
"(-0.18732213973999023, 0.98962822596232092, -0.51640095710754397, -0.03049638668696086, 0.025025175884366035, -0.10503323078155517, 0.0, 0.0)","{0: 0.028565120996017868, 1: 0, 2: 0, 3: 0}"
"(0.1923980712890625, 0.42212563196818031, 0.41039237976074217, -0.92583783467610692, -0.12197540700435638, 0.019612061977386474, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.1729912991810777}"
"(0.12410335540771485, 0.62767792383829746, 0.45868301391601562, -0.82036348978678386, -0.39164623618125916, -0.28526625633239744, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.34105372828318242}"
"(0.76921558380126953, 0.8641611162821452, 0.83452491760253911, -0.76391976674397799, 0.12577249109745026, 0.19984680414199829, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.29822873336743488}"
"(0.23665761947631836, 0.32415347735087074, 0.77334995269775386, -1.1062054951985678, -0.7637714147567749, -0.3550920248031616, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.42099773622657033}"
"(-0.12568225860595703, 0.65790730158487953, -0.4744242191314697, -0.80960820515950527, 0.25198650360107422, 0.26978213787078859, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.19076434826965272}"
"(0.19657182693481445, 1.0743367258707681, 0.8509821891784668, 0.32383546829223631, -0.14720626175403595, -0.1250496745109558, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.054750811700656078, 3: 0}"
"(0.22153501510620116, 0.31426678339640296, 0.40648112297058103, -1.0734513600667319, -0.12458779662847519, 0.020946922898292541, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.29231824768844322, 3: 0}"
"(0.32691221237182616, 0.86667433420817053, 0.81242952346801756, -0.5114789326985677, -0.29628866910934448, -0.14811857938766479, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.25160448187706264, 3: 0}"
"(0.015014457702636718, 0.92946377436319982, 0.27667016983032228, -0.13703633944193525, -0.0092754047363996506, -0.06922622919082641, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.23606525542812296}"
"(0.12603044509887695, 0.66382685343424475, 0.29435074329376221, -0.78833999633789065, -0.15204952657222748, 0.0051515001803636553, 0.0, 0.0)","{0: -0.13333382707734814, 1: 0, 2: 0, 3: 0}"
"(0.049969673156738281, 0.82744122187296543, 0.33550837039947512, -0.54076665242513022, -0.11768223345279694, -0.20125534534454345, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.33811652409000303}"
"(0.79882183074951174, 0.36890168825785319, 1.4105362892150879, -1.1099408467610679, -0.92488843202590942, -0.53479647636413574, 0.0, 0.0)","{0: 0, 1: -0.37706124723897277, 2: 0, 3: 0}"
"(0.62385120391845705, 0.55366726557413737, 1.2644944190979004, -0.83674589792887377, -0.65169626474380493, -0.36766173839569094, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.40923921959145448, 3: 0}"
"(-0.33565487861633303, 0.29490123430887855, -0.79944190979003904, -1.2521137237548827, 0.41341456770896912, -0.070103269815444944, 0.0, 0.0)","{0: -0.12841434596419107, 1: 0, 2: 0, 3: 0}"
"(0.46052207946777346, 0.73174000422159824, 0.97075595855712893, -0.71258850097656246, -0.39087918400764465, -0.19678348302841187, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.35034661443218612}"
"(0.087183094024658209, 0.28064904848734534, 0.27284507751464843, -1.1539844512939452, -0.3543274998664856, -0.19438629150390624, 0.0, 0.0)","{0: -0.1970313344719955, 1: 0, 2: 0, 3: 0}"
"(0.10772266387939453, 0.73083706537882487, 0.31754109859466551, -0.67357489267985027, -0.13431349396705627, -0.10515661239624023, 0.0, 0.0)","{0: -0.19550408629680194, 1: 0, 2: 0, 3: 0}"
"(-0.32762799263000486, 0.31369724909464514, -0.77987775802612302, -1.2553396860758463, 0.41691973805427551, -0.070354652404785153, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.0040006999570141475, 3: 0}"
"(0.8411735534667969, 0.31780830065409338, 1.4669350624084472, -1.1556105295817058, -1.0026260614395142, -0.54139251708984371, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.63382268274784503}"
"(0.15065555572509765, 0.96377182642618808, 0.78932681083679201, -0.087463855743408203, -0.11172939836978912, -0.090725195407867429, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.22395845796138178}"
"(0.015067291259765626, 0.94890070597330722, 0.75545864105224614, 0.26350723902384443, -0.015157991088926792, -0.1277008295059204, 0.0, 0.0)","{0: 0, 1: 0.10435780047850199, 2: 0, 3: 0}"
"(0.25635023117065431, 0.63566866556803381, 0.79417619705200193, -0.83076680501302091, -0.23125036060810089, -0.037222778797149657, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.20243384671324793}"
"(0.25057744979858398, 0.016301399866739886, 0.38436973094940186, -1.508755620320638, -0.42362955212593079, -0.14536573886871337, 1.0, 0.0)","{0: 0.58423722330659877, 1: 0, 2: 0, 3: 0}"
"(0.019550323486328125, 0.9641889635721842, 0.1884774923324585, 0.045764537652333584, -0.018336016684770584, -0.069343286752700808, 0.0, 0.0)","{0: 0.0070931784195337856, 1: 0, 2: 0, 3: 0}"
"(0.051614379882812499, 0.87556229273478192, 0.2748485803604126, -0.34625101089477539, -0.060789566487073898, -0.032125347852706911, 0.0, 0.0)","{0: -0.17374675685294394, 1: 0, 2: 0, 3: 0}"
"(-0.13716421127319336, 0.74047957102457684, -0.67423491477966313, -0.78222834269205732, 0.23902367055416107, 0.26612617969512942, 0.0, 0.0)","{0: 0, 1: -0.33876473161178627, 2: 0, 3: 0}"
"(0.5720885276794434, 1.0520135943094888, 0.87991962432861326, -0.31432730356852212, -0.032100118696689606, 0.053568232059478763, 0.0, 0.0)","{0: 0, 1: 0.048638775783686694, 2: 0, 3: 0}"
"(0.46924457550048826, 0.22153950373331704, 0.85630874633789067, -1.2707661946614583, -0.24472324550151825, 0.075256127119064334, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.28396810199386935}"
"(-0.095922946929931641, 0.73823900858561198, -0.39963653087615969, -0.72716700236002607, 0.18555435538291931, 0.17403305768966676, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.1436860548158079}"
"(0.23844232559204101, 1.0979423586527506, 0.86647596359252932, 0.30822680791219076, -0.17928504943847656, -0.15188404321670532, 0.0, 0.0)","{0: -0.049890400712826022, 1: 0, 2: 0, 3: 0}"
"(-0.35400815010070802, 0.078084046045939104, -0.75293679237365718, -1.387895711263021, 0.45577919483184814, 0.084175199270248413, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.014725346777398158, 3: 0}"
"(0.43172998428344728, 0.76246710459391276, 0.9539304733276367, -0.62734387715657558, -0.36293795704841614, -0.11965889930725097, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.29666453507068397}"
"(0.34354906082153319, 0.8509742800394694, 0.84289884567260742, -0.53885498046875002, -0.31163734197616577, -0.16881055831909181, 0.0, 0.0)","{0: 0, 1: -0.094822849454922573, 2: 0, 3: 0}"
"(-0.053934478759765626, 0.83928585688273105, -0.35514233112335203, -0.51321630477905278, 0.093515597283840179, 0.13593107461929321, 0.0, 0.0)","{0: 0, 1: -0.30583945944750601, 2: 0, 3: 0}"
"(0.38460645675659177, 0.40044818560282386, 0.83738508224487307, -1.0503393173217774, -0.23701906204223633, 0.0093829229474067695, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.25978733036084506}"
"(-0.28154458999633791, 0.928822333017985, -0.5075523853302002, -0.35336958567301435, -0.0080801192671060562, 0.0064786009490489958, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.090775739440082936, 3: 0}"
"(0.10457887649536132, 0.14891296068827309, 0.23036050796508789, -1.3298094431559246, -0.39284127950668335, -0.0058453351259231566, 0.0, 0.0)","{0: -0.11799498919266115, 1: 0, 2: 0, 3: 0}"
"(-0.1438603401184082, 0.72835484186808264, -0.68486423492431636, -0.81086756388346359, 0.25456425547599792, 0.31083898544311522, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.13825229131279276}"
"(0.16476097106933593, 0.77638178507486977, 0.77768225669860835, -0.65778376261393234, -0.18676917254924774, -0.17366931438446045, 0.0, 0.0)","{0: 0, 1: -0.082641431964401491, 2: 0, 3: 0}"
"(0.47793130874633788, 0.20204907099405922, 0.86720619201660154, -1.2991166432698569, -0.24323183298110962, 0.029828038811683655, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.14458754141102304, 3: 0}"
"(-0.47082667350769042, 0.63001585642496738, -0.50522413253784182, -0.79614461263020841, -0.1136138066649437, -0.14384744167327881, 0.0, 0.0)","{0: -0.23090456931084022, 1: 0, 2: 0, 3: 0}"
"(0.0052360534667968747, 0.91831465403238932, 0.17654405832290648, -0.52187458674112963, -0.0059719989076256752, -0.039553347229957583, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.25507322638232327, 3: 0}"
"(0.058491611480712892, 0.4922542635599772, 0.14286646842956544, -1.1027028401692709, -0.26499408483505249, -0.11396611928939819, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.40239023039981536, 3: 0}"
"(0.094662475585937503, 0.89681797663370766, 0.22685074806213379, -0.38990694681803389, -0.12761236727237701, -0.024312327802181243, 0.0, 0.0)","{0: -0.18483791268789673, 1: 0, 2: 0, 3: 0}"
"(0.037245178222656251, 0.91630354563395178, 0.76255097389221194, -0.35523357391357424, -0.044308487325906754, -0.20922222137451171, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.28257393385948987}"
"(0.32958793640136719, 1.1283515040079752, 0.80211219787597654, 0.057148913542429611, -0.19374558329582214, 0.085141056776046747, 0.0, 0.0)","{0: 0, 1: 0.15461227541372308, 2: 0, 3: 0}"
"(0.20488967895507812, 1.0791905466715495, 0.83926773071289062, 0.32283131281534838, -0.15468525886535645, -0.14958361387252808, 0.0, 0.0)","{0: 0, 1: 0.047136903706390967, 2: 0, 3: 0}"
"(0.2455890655517578, 0.92643519083658854, 0.7964877605438232, -0.30974750518798827, -0.19719718396663666, -0.13901413679122926, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.28246304765396801}"
"(0.081922435760498041, 0.74088755289713537, 0.40639719963073728, -0.68761984507242846, -0.2424713522195816, -0.31811854839324949, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.058852504543962715, 3: 0}"
"(0.066505050659179693, 0.95267611185709633, 0.25170972347259524, -0.2006038824717204, -0.098268114030361176, -0.092665046453475952, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.002795710572500526, 3: 0}"
"(-0.42694005966186521, 0.070312363306681294, -0.87831239700317387, -1.4203777313232422, 0.37081044912338257, -0.069052910804748541, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: 0.83541570559816325}"
"(0.01433267593383789, 0.87237244288126625, 0.14223303794860839, -0.51652965545654295, -0.013132687658071518, -0.066827493906021121, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.25338639817186664}"
"(0.066724681854248041, 0.78090773264567059, 0.35891408920288087, -0.67655359903971357, -0.1801011860370636, -0.29600851535797118, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.043836851080699263, 3: 0}"
"(-0.27647233009338379, 0.93412285486857094, -0.49796261787414553, -0.32628796895345052, -0.0084040435031056404, -0.031903639435768127, 0.0, 0.0)","{0: 0, 1: -0.19462407275645421, 2: 0, 3: 0}"
"(-0.21141471862792968, 0.59241591135660809, -0.71211752891540525, -0.99598045349121089, 0.37217530608177185, 0.22230026721954346, 0.0, 0.0)","{0: -0.20970216675016504, 1: 0, 2: 0, 3: 0}"
"(0.03790283203125, 0.6951612536112467, 0.14036437273025512, -0.8340686162312827, -0.12974816560745239, -0.19033472537994384, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.27015198566635079}"
"(0.10923995971679687, 0.10779495875040687, 0.2378911256790161, -1.3853216807047528, -0.39513421058654785, -0.040014401078224182, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.23779690750054372}"
"(-0.64936645030975337, 0.03475900332132973, -0.99343757629394536, -0.58521906534830737, -0.59259694814682007, -1.1718255043029786, 1.0, 0.0)","{0: 0.37437985143453717, 1: 0, 2: 0, 3: 0}"
"(0.67571125030517576, 0.50273256937662758, 1.3213936805725097, -0.89173018137613935, -0.72398549318313599, -0.37137486934661867, 0.0, 0.0)","{0: 0, 1: -0.27615037778100759, 2: 0, 3: 0}"
"(0.11117610931396485, 0.84459534327189123, 0.24242334365844725, -0.57812531789143884, -0.15445147454738617, -0.087705647945404058, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.28411563283657404}"
"(-0.033516025543212889, 0.88482046763102207, -0.34939017295837405, -0.44953505198160815, 0.060349315404891968, 0.14771360158920288, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.12472161996351179}"
"(-0.33902616500854493, 0.11928368250528969, -0.72458891868591313, -1.3516382853190105, 0.44736164808273315, 0.0982318639755249, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.3014027873652867, 3: 0}"
"(0.062819480895996094, 0.85079956690470371, 0.29428613185882568, -0.45301189422607424, -0.074099287390708923, -0.10975551605224609, 0.0, 0.0)","{0: 0, 1: -0.13592286871595707, 2: 0, 3: 0}"
"(0.046349334716796878, 0.61360045115152995, 0.15604327917098998, -0.95440311431884761, -0.18847756087779999, -0.18317486047744752, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.3335687835021543, 3: 0}"
"(0.16866483688354492, 0.54409046808878581, 0.23523013591766356, -1.1606075286865234, -0.22991691529750824, 0.012591195106506348, 0.0, 0.0)","{0: -0.09254916192212477, 1: 0, 2: 0, 3: 0}"
"(0.59942245483398438, 0.57892342249552409, 1.2018178939819335, -0.83151289621988933, -0.61495721340179443, -0.33046193122863771, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.41222944740425471}"
"(0.043469905853271484, 0.64178410212198889, 0.15758461952209474, -0.90086536407470708, -0.17170330882072449, -0.1889682412147522, 0.0, 0.0)","{0: 0, 1: -0.1799305372475401, 2: 0, 3: 0}"
"(0.82665519714355473, 0.33491354624430336, 1.4096131324768066, -1.1630858103434245, -0.97555649280548096, -0.53146128654479985, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.77289651817393867, 3: 0}"
"(0.56372175216674802, 0.61490927378336591, 1.1475369453430175, -0.8019248326619467, -0.5631948709487915, -0.38947179317474367, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.62197356244937962, 3: 0}"
"(-0.37782783508300782, 0.016613680521647113, -0.81317729949951167, -1.384570058186849, 0.47165369987487793, 0.12812870740890503, 0.0, 0.0)","{0: -0.37193470942117984, 1: 0, 2: 0, 3: 0}"
"(0.35853033065795897, 0.071286017100016252, 0.83487548828125002, -0.78633708953857417, -1.6124482154846191, -4.0263359069824221, 1.0, 0.0)","{0: -10.0, 1: 0, 2: 0, 3: 0}"
"(-0.15661296844482422, 0.9974073473612467, -0.47667264938354492, -0.10846930344899496, 0.04853401705622673, -0.070847052335739139, 0.0, 0.0)","{0: 0, 1: -0.11607564220415714, 2: 0, 3: 0}"
"(0.11196279525756836, 0.96856022516886386, 0.77361969947814946, 0.0077513918280601498, -0.075914628803730011, -0.13548406362533569, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.22789689371941779}"
"(-0.18121023178100587, 0.51390925089518225, -0.57129898071289065, -0.89930330912272138, 0.35377609729766846, 0.17255541086196899, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.056418926257499606, 3: 0}"
"(0.58083353042602537, 1.0468964640299478, 0.86972560882568362, -0.34105431238810224, -0.027382044121623039, 0.094361239671707148, 0.0, 0.0)","{0: -0.048071342654679938, 1: 0, 2: 0, 3: 0}"
"(0.58957853317260744, 1.0413793627421062, 0.869725513458252, -0.36772286097208662, -0.022663995623588562, 0.094360673427581782, 0.0, 0.0)","{0: 0, 1: 0.077461310343878265, 2: 0, 3: 0}"
"(0.65892677307128911, 0.98921919504801425, 0.84325876235961916, -0.48794924418131513, 0.016830394044518471, 0.1359079360961914, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.27342642350536139}"
"(-0.50600829124450686, 0.53800659815470375, -0.48546266555786133, -0.93776321411132812, -0.18379178643226624, -0.23307945728302001, 0.0, 0.0)","{0: 0, 1: -0.30414752065609307, 2: 0, 3: 0}"
"(0.012282657623291015, 0.93151913324991864, 0.26584122180938718, -0.1100248654683431, -0.0058144191280007362, -0.025783938169479371, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.22783969297317685}"
"(-0.2138507843017578, 0.98219357172648114, -0.52477130889892576, -0.13547083536783855, 0.012590071186423302, -0.049920460581779479, 0.0, 0.0)","{0: 0, 1: -0.13622786761019076, 2: 0, 3: 0}"
"(0.069999313354492193, 0.99420166651407871, 0.75836262702941892, 0.40789238611857104, -0.065450794994831085, -0.11706703901290894, 0.0, 0.0)","{0: 0.0018209709127944508, 1: 0, 2: 0, 3: 0}"
"(0.14743366241455078, 1.0451304499308267, 0.77397241592407229, 0.28647473653157557, -0.1208927184343338, -0.065682202577590942, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.34223176064200689, 3: 0}"
"(-0.34419827461242675, 0.8621529642740885, -0.52799553871154781, -0.49506177902221682, -0.016829255968332291, 0.013108840584754944, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.07284747927725721}"
"(-0.49109520912170412, 0.57894697825113928, -0.49532618522644045, -0.85691916147867842, -0.14882956445217133, -0.19307570457458495, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.24274867891330687}"
"(0.16930599212646485, 0.5027534548441569, 0.38305811882019042, -0.81020043690999355, -0.13331933319568634, 0.018775594234466553, 0.0, 0.0)","{0: 0, 1: -0.074150841347039781, 2: 0, 3: 0}"
"(-0.013368797302246094, 0.92043619791666664, -0.35221438407897948, -0.32888355255126955, 0.025577576830983162, 0.15669727325439453, 0.0, 0.0)","{0: -0.21166978030774716, 1: 0, 2: 0, 3: 0}"
"(0.23452014923095704, 0.2682221953074137, 0.4428098201751709, -1.0001293818155925, -0.12062318623065948, 0.02850182056427002, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.089619840473814064, 3: 0}"
"(0.49364480972290037, 1.0894153658548991, 0.85963621139526369, -0.25162251790364587, -0.068165920674800873, 0.039874482154846194, 0.0, 0.0)","{0: 0, 1: 0.059127103026051599, 2: 0, 3: 0}"
"(0.0142059326171875, 0.96092434565226237, 0.18045295476913453, 0.12560179233551025, -0.013078782707452774, -0.037253382802009585, 0.0, 0.0)","{0: 0, 1: 0.19594602817321782, 2: 0, 3: 0}"
"(-0.3862741947174072, 0.7934639040629069, -0.53993310928344729, -0.60818920135498045, -0.038632005453109741, -0.050607210397720336, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.36700816788573265, 3: 0}"
"(0.76076984405517578, 0.87560768763224284, 0.8257719039916992, -0.73753738403320312, 0.11578014492988586, 0.23492102622985839, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.31461504625631553}"
"(0.56326217651367183, 1.0567294184366862, 0.87991971969604488, -0.28766002655029299, -0.034778539091348648, 0.053568702936172483, 0.0, 0.0)","{0: -0.059837157279574171, 1: 0, 2: 0, 3: 0}"
"(0.084547233581542966, 0.29792514483133947, 0.27284903526306153, -1.1273105621337891, -0.34460818767547607, -0.19438748359680175, 0.0, 0.0)","{0: -0.1984962054553904, 1: 0, 2: 0, 3: 0}"
"(-0.41286959648132326, 0.74794073740641276, -0.52770457267761228, -0.61000766754150393, -0.054909829050302505, -0.098953896760940546, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.16243973177278395}"
"(0.28784837722778323, 0.58192158381144199, 0.77952513694763181, -0.93466250101725268, -0.23330186307430267, 0.024714742600917817, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.19131150346498194}"
"(0.08781166076660156, 0.91456700007120761, 0.23517954349517822, -0.35741691589355468, -0.12327597290277481, -0.04715961217880249, 0.0, 0.0)","{0: -0.19368714222626693, 1: 0, 2: 0, 3: 0}"
"(0.91181812286376951, 0.6332392756144205, 0.78386726379394533, -0.97376060485839844, 0.24815680086612701, 0.12527163028717042, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.025823186794543748, 3: 0}"
"(0.24839382171630858, 0.2236139361063639, 0.46543321609497068, -1.0055690129597983, -0.11719465255737305, -0.00056950729340314869, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.23643069708661232}"
"(-0.39264554977416993, 0.15513353983561196, -0.84632148742675783, -1.3570473988850913, 0.38374379277229309, -0.063204431533813471, 0.0, 0.0)","{0: -0.20391519454781248, 1: 0, 2: 0, 3: 0}"
"(0.16546592712402344, 0.51490784327189121, 0.36649100780487059, -0.82379048665364596, -0.13425810635089874, 0.010678809136152267, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.13728703254568983, 3: 0}"
